"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2013-01-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-2.72,"bereinigt"
"2013-01-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",947.27,"bereinigt"
"2013-01-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-0.95,"bereinigt"
"2013-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",319.15,"bereinigt"
"2013-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-2.72,"bereinigt"
"2013-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",944.12,"bereinigt"
"2013-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-1.1,"bereinigt"
"2013-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",27.13,"bereinigt"
"2013-01-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",4.47,"bereinigt"
"2013-01-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.52,"bereinigt"
"2013-01-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",944.88,"bereinigt"
"2013-01-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.14,"bereinigt"
"2013-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",36.97,"bereinigt"
"2013-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.7,"bereinigt"
"2013-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",941.74,"bereinigt"
"2013-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.8,"bereinigt"
"2013-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",31.64,"bereinigt"
"2013-01-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",217.35,"bereinigt"
"2013-01-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.66,"bereinigt"
"2013-01-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",950.85,"bereinigt"
"2013-01-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.76,"bereinigt"
"2013-01-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",228.62,"bereinigt"
"2013-01-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.5,"bereinigt"
"2013-01-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",947.75,"bereinigt"
"2013-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.81,"bereinigt"
"2013-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",44.9,"bereinigt"
"2013-01-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",58.6,"bereinigt"
"2013-01-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.24,"bereinigt"
"2013-01-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",956.15,"bereinigt"
"2013-01-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.54,"bereinigt"
"2013-01-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",176.43,"bereinigt"
"2013-01-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2,"bereinigt"
"2013-01-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",953,"bereinigt"
"2013-01-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.39,"bereinigt"
"2013-01-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",42.75,"bereinigt"
"2013-01-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2013-01-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.5,"bereinigt"
"2013-01-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",957.79,"bereinigt"
"2013-01-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.35,"bereinigt"
