"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",25.66,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11001.42,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",43.25,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",32.42,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",33,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",13.43,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.84,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.25,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",19.33,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-17T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12578.43,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",42.73,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",31.7,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.11,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",11.24,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.57,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.49,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",16.71,"provisorisch"
"2021-11-17T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-17T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.47,"provisorisch"
"2021-11-17T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.92,"provisorisch"
"2021-11-17T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.17,"provisorisch"
"2021-11-17T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",21.89,"provisorisch"
"2021-11-17T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",29.02,"provisorisch"
"2021-11-17T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.21,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",50.94,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",40.01,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",36.08,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",6.63,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.79,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.9,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",18.2,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-18T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",25312.68,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",69.48,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",59.56,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",41.55,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",6.04,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.62,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.52,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",15.57,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-18T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",21915.05,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",61.36,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",50.12,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.49,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.39,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.04,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.71,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",15.46,"provisorisch"
"2021-11-18T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-18T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",14.51,"provisorisch"
